name,address,freebikes,slots,latitude,longitude,ll,review_count,Bar,Restaurant,POI,avg_bar_rating,avg_poi_rating,avg_restaurant_rating
Public Rack - Harvard Ave & 119th St,"322, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.678227,-87.630775,"41.6782,-87.6308",165.0,3,19,3,3.85,0.0,2.6052631578947367
Public Rack - Kildare Ave & Division Ave,"4235-4243, West Division Street, Beat 2534, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States",0,31,41.902405,-87.732699,"41.9024,-87.7327",1059.0,2,42,4,4.0,0.3333333333333333,2.9625
Public Rack - Laflin St & 79th St,"1515, West 79th Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60652, United States",1,31,41.750326,-87.66168,"41.7503,-87.6617",216.0,5,26,4,4.25,1.1666666666666667,2.14
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,"3217, West Bryn Mawr Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",1,31,41.9830174,-87.7096999,"41.983,-87.7097",6290.0,2,43,11,4.5,3.6833333333333336,3.792682926829268
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,"3243-3245, West Bryn Mawr Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",0,31,41.982879,-87.710534,"41.9829,-87.7105",5947.0,2,42,12,4.5,3.8000000000000003,3.75
MTV Hubbard St,"2132, West Hubbard Street, Kinzie Industrial Corridor, West Town, Chicago, Cook County, Illinois, 60612, United States",6,31,41.8897772,-87.680351,"41.8898,-87.6804",16176.0,22,54,14,4.027777777777778,4.14,4.132
Lincoln Ave & Belmont Ave (Temp),,5,31,41.93953161982257,-87.6711143553257,"41.9395,-87.6711",18280.0,40,57,13,3.9791666666666665,4.04375,4.091964285714286
Public Rack - Stony Island & 87th St,"87th Street & Stony Island (Nearside) EB, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.7367,-87.585815,"41.7367,-87.5858",1033.0,7,38,6,3.4200000000000004,1.0,2.414285714285714
Public Rack - Kingston Ave & 75th St,"2539-2545, East 75th Street, Windsor Park, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",0,31,41.758905,-87.562188,"41.7589,-87.5622",997.0,2,32,3,0.0,3.25,2.467741935483871
Public Rack - Houston Ave & 130th St,"13002, South Houston Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",1,31,41.658962,-87.548528,"41.659,-87.5485",281.0,7,11,6,3.91,3.875,3.409090909090909
Public Rack - State ST & 42nd St,"4127-4131, South State Street, Grand Boulevard, Chicago, Lake Township, Cook County, Illinois, 60609, United States",1,31,41.819067,-87.626417,"41.8191,-87.6264",2099.0,1,21,12,1.0,0.8333333333333334,2.375
Public Rack - Exchange Ave & 73rd Pl,"South Shore Branch Library, 2505, East 73rd Street, Bryn Mawr East, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",0,31,41.76261263,-87.56381871,"41.7626,-87.5638",1035.0,1,28,4,0.0,3.25,2.7222222222222223
Public Rack - King Dr & Oakwood Blvd,"405-415, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",0,31,41.822827,-87.616486,"41.8228,-87.6165",3989.0,3,37,17,3.0,2.65,3.125
Public Rack - King Dr & 115th St,"355, East 115th Street, West Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",2,31,41.685239,-87.613418,"41.6852,-87.6134",703.0,1,26,17,4.0,2.4,2.5
Public Rack - Vincennes Ave & 91st St,"Evangelical Christian School, 9130, South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States",0,31,41.728122,-87.648524,"41.7281,-87.6485",195.0,1,19,3,,0.0,2.3157894736842106
Public Rack - Jeffery Blvd & 81st St,"Horace Mann Elementary School, East 80th Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.74927751,-87.57585394,"41.7493,-87.5759",711.0,2,26,7,4.5,0.5,2.9615384615384617
Public Rack - Eberhart Ave & 61st St,"501-511, East 61st Street, Woodlawn, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",0,31,41.783745,-87.612919,"41.7837,-87.6129",661.0,4,33,15,0.0,2.768181818181818,2.578125
Public Rack - Washtenaw Ave & Devon Ave,"6415, North Washtenaw Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",6,31,41.997764,-87.697221,"41.9978,-87.6972",8357.0,9,54,6,4.283333333333333,4.35,3.7931372549019606
Public Rack - Western Ave & Devon Ave,"Western & Devon, West Devon Avenue, Granville Gardens, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60645, United States",0,31,41.997579,-87.689713,"41.9976,-87.6897",8786.0,10,54,6,4.04,4.35,3.779166666666667
Public Rack - Saginaw Ave & 93rd St,"2639, East 93rd Street, Calumet Heights, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.726199,-87.559252,"41.7262,-87.5593",317.0,3,20,6,4.0,0.0,3.1052631578947367
Public Rack - South Shore Dr & 71st St,"7100, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",1,31,41.766206,-87.562789,"41.7662,-87.5628",998.0,1,25,5,0.0,3.25,2.9791666666666665
Public Rack - Lorel Ave & Grand Ave,"5320, West Grand Avenue, Hanson Park, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States",0,31,41.9176685,-87.7595531,"41.9177,-87.7596",1607.0,4,47,2,5.0,,3.534090909090909
Public Rack - Paxton Ave & 79th St,"2215-2227, East 79th Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",0,31,41.75167773,-87.57045748,"41.7517,-87.5705",489.0,2,29,6,4.5,0.6666666666666666,2.396551724137931
Public Rack - Campbell Ave & Pratt Blvd,"6806-6810, North Campbell Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",1,31,42.00507,-87.692643,"42.0051,-87.6926",7853.0,8,49,7,4.5,4.425,3.901086956521739
Public Rack - Woodlawn Ave & 63rd St N,"1200, East 63rd Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",3,31,41.780621,-87.596033,"41.7806,-87.596",1546.0,5,41,18,3.0,3.540909090909091,2.9444444444444446
Public Rack - Woodlawn Ave & 63rd St S,"Woodlawn Health Center, 6337, South Woodlawn Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",0,31,41.779484,-87.596028,"41.7795,-87.596",1392.0,5,40,18,3.0,3.1318181818181823,2.8714285714285714
Public Rack - Vincennes Ave & 77th St,"Rebecca K. Crown Youth Center, 7601-7611, South Phillips Avenue, Cheltenham, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",0,31,41.75702837,-87.56497151,"41.757,-87.565",827.0,2,34,4,0.0,2.1666666666666665,2.4393939393939394
Public Rack - Lake Shore Dr & Hayes Dr,"South DuSable Lake Shore Drive, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60617:60649, United States",0,31,41.780581,-87.574562,"41.7806,-87.5746",375.0,1,4,14,4.0,2.625,3.75
Public Rack - Crandon Ave & 80th St,"South Shore Hospital, 8012, South Crandon Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.749519,-87.568831,"41.7495,-87.5688",340.0,2,21,6,4.5,0.6666666666666666,2.4761904761904763
Public Rack - Kostner Ave & 16th St,"4350, West 16th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.8588018,-87.7343019,"41.8588,-87.7343",712.0,4,37,4,1.3333333333333333,0.0,2.4324324324324325
Public Rack - Langley Ave & Oakwood Blvd,"Jacob H. Carruthers Center for Inner City Studies, East Pershing Road, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",0,31,41.822839,-87.609525,"41.8228,-87.6095",2956.0,4,32,23,3.0,3.005,3.0833333333333335
Public Rack - Lawndale Ave & 63rd St,"3627-3629, West 63rd Street, Chicago Lawn, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",0,31,41.7787155,-87.7140552,"41.7787,-87.7141",1945.0,4,48,4,3.5,3.6666666666666665,3.282608695652174
Public Rack - 53rd St & Indiana Ave,"5313, South Indiana Avenue, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",0,31,41.798015,-87.620745,"41.798,-87.6207",442.0,4,27,9,4.0,3.3625,2.269230769230769
Public Rack - Jensen Park,"4556, North Lawndale Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",0,31,41.964864,-87.720774,"41.9649,-87.7208",7812.0,15,56,6,4.071428571428571,3.825,4.183673469387755
Public Rack - Prairie Ave & Garfield Blvd N,"Prairie Ave & Garfield Blvd, East Garfield Boulevard, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 90615, United States",0,31,41.79480875,-87.61890696,"41.7948,-87.6189",535.0,4,29,11,4.0,3.207142857142857,2.3703703703703702
Public Rack - Drake Ave & Leland Ave,"4637, North Drake Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",0,31,41.9659853,-87.716876,"41.966,-87.7169",10716.0,16,55,9,4.261111111111111,3.9,4.276595744680851
Public Rack - Cornell Ave & 87th Pl,"1653, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.73688127,-87.58314552,"41.7369,-87.5831",1033.0,7,37,7,3.4200000000000004,1.0,2.414285714285714
Public Rack - Michigan Ave & 107th St,"Michigan & 107th Street, South Michigan Avenue, Roseland, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",0,31,41.699671,-87.621034,"41.6997,-87.621",188.0,1,28,4,1.0,1.0,1.8888888888888888
Western Ave & Berteau Ave,"2356, West Berteau Avenue, Cuyler, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",12,31,41.95774,-87.688273,"41.9577,-87.6883",19299.0,27,57,13,3.9309523809523808,3.716666666666667,4.112727272727272
Martin Luther King Dr & 111th St,"111th Street & King Drive, East 111th Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",4,31,41.69263895647179,-87.61367386484747,"41.6926,-87.6137",721.0,1,26,15,4.0,3.0,2.4
Public Rack - Leclaire Ave & Division St,"5053-5059, West Division Street, Austin, Chicago, Cook County, Illinois, 60651, United States",1,31,41.90205,-87.75305,"41.902,-87.753",416.0,2,39,3,4.0,1.525,1.8289473684210527
Public Rack - Ave N & 106th St,"U.S. Bank, 3501, South Avenue N, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",1,31,41.702616,-87.538744,"41.7026,-87.5387",388.0,4,22,6,3.75,0.0,3.8636363636363638
Public Rack - Langley Ave & 87th St,"704, East 87th Place, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.735828,-87.606981,"41.7358,-87.607",810.0,3,28,6,3.5,0.6,2.0
Public Rack - Western Ave & 96th St,"9601-9629, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.718621,-87.681516,"41.7186,-87.6815",2929.0,7,43,5,3.5749999999999997,3.725,2.5345238095238094
Public Rack - Pulaski Rd & Lexington St,"735-743, South Pulaski Road, North Lawndale, West Garfield Park, Chicago, Cook County, Illinois, 60652, United States",0,31,41.8715832,-87.7252086,"41.8716,-87.7252",221.0,2,33,4,1.9,0.0,1.68125
Public Rack - Lockwood Ave & Diversey Ave,"5300, West Diversey Avenue, Beat 2514, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",1,31,41.931541,-87.75904,"41.9315,-87.759",2918.0,13,54,1,3.9916666666666667,3.85,3.966326530612245
Public Rack - Fullerton Ave & Narragansett Ave,"Burger King, 6400, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",0,31,41.923739,-87.785835,"41.9237,-87.7858",2159.0,5,42,5,1.625,3.75,2.7547619047619047
Public Rack - Langley Ave & 49th St,"Mary Jane Richardson Apartments, 4910-4930, South Langley Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",0,31,41.805218,-87.609076,"41.8052,-87.6091",2089.0,4,41,14,1.775,3.6666666666666665,2.6855263157894735
Public Rack - Western Ave & 107th Pl,"10735, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.698022,-87.681175,"41.698,-87.6812",3039.0,9,34,7,3.3111111111111113,1.0714285714285714,3.3676470588235294
Public Rack - Western Ave & 98th St,"Western & 98th Street NB, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.71525,-87.681698,"41.7152,-87.6817",2582.0,7,42,4,3.5749999999999997,4.1499999999999995,2.7182926829268292
Public Rack - Western Ave & 107th St,"10702-10708, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",1,31,41.698728,-87.681558,"41.6987,-87.6816",3090.0,9,33,7,3.3111111111111113,1.0714285714285714,3.409090909090909
Public Rack - Western Ave & 110th St,"10932-10934, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.69442,-87.681547,"41.6944,-87.6815",2148.0,6,25,8,3.3333333333333335,1.6428571428571428,3.46
Public Rack - Michigan Ave & 67th St,"6741, South Michigan Avenue, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",0,31,41.772068,-87.621686,"41.7721,-87.6217",396.0,1,27,3,,0.0,2.423076923076923
Public Rack - Pulaski Rd & Lake St,"300-316, North Pulaski Road, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60651, United States",0,31,41.885577,-87.72606,"41.8856,-87.7261",1175.0,2,22,9,3.5,3.375,1.9772727272727273
Public Rack - Ewing Ave & 107th St,"10715, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.700378,-87.535276,"41.7004,-87.5353",402.0,4,24,6,3.75,0.0,3.5833333333333335
Public Rack - Central Park Ave & 16th St,"Dvorak Elementary School, West 16th Street, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.858938,-87.7157269,"41.8589,-87.7157",591.0,1,41,8,0.0,0.0,2.4390243902439024
Public Rack - Fullerton Ave & Lavergne Ave,"5017, West Fullerton Avenue, Beat 2522, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",0,31,41.92398,-87.75195,"41.924,-87.7519",2384.0,6,48,3,4.5,2.6166666666666667,3.7375
Public Rack - Ewing Ave & 95th St,"9523, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.722376,-87.5358299,"41.7224,-87.5358",773.0,3,8,10,3.5,1.125,4.125
Public Rack - Ashland Ave & 91st St,"9101-9109, South Ashland Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.728271,-87.662673,"41.7283,-87.6627",484.0,6,37,4,2.5,0.0,2.418918918918919
Public Rack - Wallace St & 119th St,"609, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.677629,-87.637554,"41.6776,-87.6376",113.0,4,16,3,3.6,0.0,2.63125
Public Rack - Marquette Rd & 67th St,"500, East 67th Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.773095,-87.612886,"41.7731,-87.6129",804.0,6,39,5,0.0,0.0,2.8289473684210527
Public Rack - King Dr & 71st St,"414, East 71st Street, Brookline, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",1,31,41.765862,-87.614787,"41.7659,-87.6148",1946.0,11,43,2,3.7,0.0,2.7560975609756095
Public Rack - Champlain Ave & 65th St,"Emmett Louis Till Math and Science Academy, East 65th Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",1,31,41.775904,-87.609301,"41.7759,-87.6093",837.0,4,32,7,0.0,0.925,2.338709677419355
Public Rack - Ewing Ave & 102nd St,"10200, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.709948,-87.535365,"41.7099,-87.5354",537.0,3,28,11,4.333333333333333,1.5,3.6607142857142856
Public Rack - Pulaski Rd & 5th Ave,"3953, West 5th Avenue, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States",0,31,41.8730082,-87.7252516,"41.873,-87.7253",259.0,3,38,5,2.433333333333333,0.0,1.8594594594594593
Public Rack - Ashland Ave & 83rd St,"Wendy's, 8300, South Ashland Avenue, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.742715,-87.663551,"41.7427,-87.6636",323.0,2,35,6,2.5,0.7,2.5441176470588234
Public Rack - Ave L & 105th St,"10532, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.703542,-87.536634,"41.7035,-87.5366",520.0,4,27,6,3.75,0.0,3.6481481481481484
Public Rack - La Moyne Ave and Leamington Ave,"Lewis Elementary School, North Leclaire Avenue, Beat 2523, Austin, Chicago, Cook County, Illinois, 60651, United States",0,31,41.906866,-87.754447,"41.9069,-87.7544",521.0,6,44,5,3.5500000000000003,1.0166666666666666,1.9453488372093024
Public Rack - 10557 S Western Ave,"10523-10525, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.701719,-87.68128,"41.7017,-87.6813",2488.0,6,28,8,3.3000000000000003,1.2142857142857142,3.3214285714285716
Public Rack - Roscoe St & Osceola Ave,"Dever Elementary School, North Olcott Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.942201,-87.813168,"41.9422,-87.8132",3921.0,12,40,3,3.05,0.0,3.230769230769231
Public Rack - Clyde Ave & 87th St,"Chicago Vocational High School, 2100, East 87th Street, Calumet Heights, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.73715,-87.57319,"41.7372,-87.5732",499.0,1,19,7,4.5,1.5,2.2941176470588234
Public Rack - Ashland Ave & 63rd St,"Checkers, 6301, South Ashland Avenue, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",0,31,41.779127,-87.664039,"41.7791,-87.664",102.0,4,28,4,0.0,0.0,1.3888888888888888
